"Plot Title: Hayden_July2"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21781579, SEN S/N: 21651401, LBL: pyrgV)","Pressure, mbar (LGR S/N: 21781579, SEN S/N: 21753118)","Solar Radiation, W/m² (LGR S/N: 21781579, SEN S/N: 21760240)","Temp, °C (LGR S/N: 21781579, SEN S/N: 21776055)","RH, % (LGR S/N: 21781579, SEN S/N: 21776055)","Wind Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Gust Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Wind Direction, ø (LGR S/N: 21781579, SEN S/N: 21776906)","Rain, mm (LGR S/N: 21781579, SEN S/N: 21777066)"
2751,07/31/23 10:30:08 AM,-0.00023,747.050,755.6,12.303,39.901,3.34,9.35,120.7,0.00
2752,07/31/23 10:45:08 AM,-0.00023,747.050,784.4,12.604,40.177,2.34,5.34,124.9,0.00
2753,07/31/23 11:00:08 AM,-0.00023,747.350,813.1,12.453,39.782,3.67,9.02,133.4,0.00
2754,07/31/23 11:15:08 AM,-0.00023,747.450,839.4,12.110,42.863,3.34,9.35,134.8,0.00
2755,07/31/23 11:30:08 AM,-0.00023,747.450,860.6,12.968,41.668,2.34,8.02,127.8,0.00
2756,07/31/23 11:45:08 AM,-0.00023,747.550,875.6,12.689,44.746,2.67,6.35,162.9,0.00
2757,07/31/23 12:00:08 PM,-0.00023,747.450,898.1,12.861,45.071,2.34,6.01,158.6,0.00
2758,07/31/23 12:15:08 PM,-0.00023,747.550,923.1,12.453,47.456,2.67,8.68,109.5,0.00
2759,07/31/23 12:30:08 PM,-0.00023,747.450,934.4,13.397,44.269,2.67,7.01,113.7,0.00
2760,07/31/23 12:45:08 PM,-0.00023,747.450,935.6,13.311,41.015,3.34,8.02,92.7,0.00
2761,07/31/23 01:00:08 PM,-0.00023,747.250,933.1,13.955,41.228,3.01,9.68,99.7,0.00
2762,07/31/23 01:15:08 PM,-0.00023,747.350,928.1,14.384,40.180,2.00,8.02,78.6,0.00
2763,07/31/23 01:30:08 PM,-0.00023,747.450,929.4,14.083,36.141,3.01,9.35,92.7,0.00
2764,07/31/23 01:45:08 PM,-0.00023,747.450,916.9,14.191,38.296,2.67,9.35,80.0,0.00
2765,07/31/23 02:00:08 PM,-0.00023,747.950,906.9,13.740,41.619,2.34,7.35,60.4,0.00
2766,07/31/23 02:15:08 PM,-0.00023,747.950,890.6,14.319,40.456,1.67,5.34,18.3,0.00
2767,07/31/23 02:30:08 PM,-0.00023,747.850,851.9,13.504,43.911,2.34,7.01,123.5,0.00
2768,07/31/23 02:45:08 PM,-0.00023,747.950,630.6,13.890,40.351,2.00,6.68,82.8,0.00
2769,07/31/23 03:00:08 PM,-0.00023,747.650,823.1,13.848,41.701,1.67,4.68,47.7,0.00
2770,07/31/23 03:15:08 PM,-0.00023,747.750,783.1,14.748,45.234,2.34,6.01,339.7,0.00
2771,07/31/23 03:30:08 PM,-0.00023,747.750,764.4,13.247,43.473,2.00,5.01,299.0,0.00
2772,07/31/23 03:45:08 PM,-0.00023,747.850,726.9,14.169,43.279,2.00,6.35,137.6,0.00
2773,07/31/23 04:00:08 PM,-0.00023,747.850,696.9,13.526,45.464,2.00,5.01,339.7,0.00
2774,07/31/23 04:15:08 PM,-0.00023,747.750,659.4,13.397,43.661,2.00,6.68,321.5,0.00
2775,07/31/23 04:30:08 PM,-0.00023,747.850,618.1,13.612,47.735,2.67,6.35,344.0,0.00
2776,07/31/23 04:45:08 PM,-0.00023,747.850,581.9,12.775,47.971,3.01,7.01,338.3,0.00
2777,07/31/23 05:00:08 PM,-0.00023,747.850,540.6,13.462,45.486,1.67,6.01,7.0,0.00
2778,07/31/23 05:15:08 PM,-0.00023,747.750,498.1,12.196,52.642,3.01,8.02,346.8,0.00
2779,07/31/23 05:30:08 PM,-0.00023,747.850,451.9,12.067,51.711,3.67,9.68,307.5,0.00
2780,07/31/23 05:45:08 PM,-0.00023,747.650,409.4,11.617,47.753,4.01,8.68,313.1,0.00
2781,07/31/23 06:00:08 PM,-0.00023,747.850,360.6,11.317,57.307,3.67,8.02,283.6,0.00
2782,07/31/23 06:15:08 PM,-0.00023,747.750,315.6,10.866,59.490,3.34,7.01,308.9,0.00
2783,07/31/23 06:30:08 PM,-0.00023,747.750,270.6,10.330,60.740,3.67,9.35,322.9,0.00
2784,07/31/23 06:45:08 PM,-0.00023,747.750,38.1,10.394,62.670,3.34,7.35,290.6,0.00
2785,07/31/23 07:00:08 PM,-0.00023,747.750,28.1,10.180,57.224,3.67,8.68,272.4,0.00
2786,07/31/23 07:15:08 PM,-0.00023,747.950,25.6,10.180,54.675,3.67,8.02,272.4,0.00
2787,07/31/23 07:30:08 PM,-0.00023,747.950,25.6,10.116,52.825,4.34,8.68,268.1,0.00
2788,07/31/23 07:45:08 PM,-0.00023,747.950,20.6,10.201,47.643,4.34,9.02,276.6,0.00
2789,07/31/23 08:00:08 PM,-0.00023,748.050,16.9,9.944,44.521,4.01,8.02,279.4,0.00
2790,07/31/23 08:15:08 PM,-0.00023,748.150,9.4,10.094,37.897,4.68,9.35,280.8,0.00
2791,07/31/23 08:30:08 PM,-0.00023,747.750,4.4,10.094,35.230,4.01,8.35,303.2,0.00
2792,07/31/23 08:45:08 PM,-0.00023,748.250,0.6,10.030,34.961,3.67,8.02,287.8,0.00
2793,07/31/23 09:00:08 PM,-0.00023,748.150,0.6,10.373,35.016,3.67,7.01,289.2,0.00
2794,07/31/23 09:15:08 PM,-0.00023,748.350,0.6,10.137,27.500,3.34,6.35,279.4,0.00
2795,07/31/23 09:30:08 PM,-0.00023,748.250,0.6,10.201,30.448,3.34,5.68,265.3,0.00
2796,07/31/23 09:45:08 PM,-0.00023,748.150,0.6,10.587,30.137,2.67,9.02,294.8,0.00
2797,07/31/23 10:00:08 PM,-0.00023,748.150,0.6,10.352,33.051,3.67,7.68,273.8,0.00
2798,07/31/23 10:15:08 PM,-0.00023,748.250,0.6,10.459,28.318,3.67,6.68,279.4,0.00
2799,07/31/23 10:30:08 PM,-0.00023,747.950,0.6,10.416,30.977,4.01,9.02,285.0,0.00
2800,07/31/23 10:45:08 PM,-0.00023,747.950,0.6,10.330,34.316,4.68,10.69,286.4,0.00
2801,07/31/23 11:00:08 PM,-0.00023,748.050,0.6,9.987,36.727,4.68,8.35,301.8,0.00
2802,07/31/23 11:15:08 PM,-0.00023,747.950,0.6,10.416,36.980,4.68,8.35,324.3,0.00
2803,07/31/23 11:30:08 PM,-0.00023,747.850,0.6,10.094,36.361,4.01,10.35,300.4,0.00
2804,07/31/23 11:45:08 PM,-0.00023,747.750,0.6,10.287,26.708,3.67,8.02,318.7,0.00
2805,08/01/23 12:00:08 AM,-0.00023,747.750,0.6,10.437,26.012,5.01,9.35,308.9,0.00
2806,08/01/23 12:15:08 AM,-0.00023,747.750,0.6,10.352,25.805,5.34,10.02,299.0,0.00
2807,08/01/23 12:30:08 AM,-0.00023,747.550,0.6,10.480,24.904,5.34,10.69,306.1,0.00
2808,08/01/23 12:45:08 AM,-0.00023,747.850,0.6,10.266,24.962,4.68,9.02,304.7,0.00
2809,08/01/23 01:00:08 AM,-0.00023,747.650,0.6,10.180,28.190,3.67,9.02,322.9,0.00
2810,08/01/23 01:15:08 AM,-0.00023,747.650,0.6,10.201,33.028,3.67,7.68,334.1,0.00
2811,08/01/23 01:30:08 AM,-0.00023,747.550,0.6,9.858,33.973,4.34,8.68,322.9,0.00
2812,08/01/23 01:45:08 AM,-0.00023,747.450,0.6,9.730,39.939,4.34,9.35,328.5,0.00
2813,08/01/23 02:00:08 AM,-0.00023,747.350,0.6,9.772,48.676,4.68,10.02,315.9,0.00
2814,08/01/23 02:15:08 AM,-0.00023,747.450,0.6,9.644,54.936,4.68,9.35,315.9,0.00
2815,08/01/23 02:30:08 AM,-0.00023,747.550,0.6,9.730,57.479,4.68,8.68,314.5,0.00
2816,08/01/23 02:45:08 AM,-0.00023,747.450,0.6,9.622,58.305,5.01,10.69,303.2,0.00
2817,08/01/23 03:00:08 AM,-0.00023,747.450,0.6,9.472,58.676,4.01,8.68,307.5,0.00
2818,08/01/23 03:15:08 AM,-0.00023,747.550,0.6,9.515,55.703,4.34,9.02,315.9,0.00
2819,08/01/23 03:30:08 AM,-0.00023,746.950,0.6,9.537,54.247,5.34,9.68,310.3,0.00
2820,08/01/23 03:45:08 AM,-0.00023,747.250,0.6,9.708,45.779,4.68,9.02,306.1,0.00
2821,08/01/23 04:00:08 AM,-0.00023,747.350,0.6,9.966,39.155,4.34,10.02,314.5,0.00
2822,08/01/23 04:15:08 AM,-0.00023,747.250,0.6,10.459,24.323,5.34,9.68,292.0,0.00
2823,08/01/23 04:30:08 AM,-0.00023,747.350,0.6,10.330,22.275,5.34,9.35,303.2,0.00
2824,08/01/23 04:45:08 AM,-0.00023,747.350,0.6,10.716,19.672,4.34,8.68,296.2,0.00
2825,08/01/23 05:00:08 AM,-0.00023,747.450,0.6,10.931,15.061,4.68,9.02,300.4,0.00
2826,08/01/23 05:15:08 AM,-0.00023,747.250,0.6,10.888,9.915,4.34,9.68,297.6,0.00
2827,08/01/23 05:30:08 AM,-0.00023,747.350,0.6,10.952,9.400,4.34,8.68,292.0,0.00
2828,08/01/23 05:45:08 AM,-0.00023,747.250,0.6,11.360,8.331,4.68,8.02,303.2,0.00
2829,08/01/23 06:00:08 AM,-0.00023,747.050,10.6,11.531,9.693,4.68,9.02,293.4,0.00
2830,08/01/23 06:15:08 AM,-0.00023,747.250,41.9,11.767,9.306,4.68,8.35,317.3,0.00
2831,08/01/23 06:30:08 AM,-0.00023,747.150,89.4,12.303,12.155,4.01,8.35,294.8,0.00
2832,08/01/23 06:45:08 AM,-0.00023,746.950,131.9,12.132,6.345,4.68,9.02,300.4,0.00
2833,08/01/23 07:00:08 AM,-0.00023,747.150,174.4,11.939,11.894,5.34,9.68,294.8,0.00
2834,08/01/23 07:15:08 AM,-0.00023,747.450,219.4,11.960,13.478,5.34,9.35,289.2,0.00
2835,08/01/23 07:30:08 AM,-0.00023,747.450,265.6,12.025,21.782,4.34,10.02,282.2,0.00
2836,08/01/23 07:45:08 AM,-0.00023,747.450,311.9,11.789,25.699,5.68,9.02,282.2,0.00
2837,08/01/23 08:00:08 AM,-0.00023,747.550,358.1,11.896,32.059,5.68,8.35,279.4,0.00
2838,08/01/23 08:15:08 AM,-0.00023,747.650,403.1,11.617,34.195,5.34,8.35,285.0,0.00
2839,08/01/23 08:30:08 AM,-0.00023,747.750,448.1,11.789,36.091,6.01,10.02,283.6,0.00
2840,08/01/23 08:45:08 AM,-0.00023,747.650,494.4,11.810,36.303,6.01,9.68,282.2,0.00
2841,08/01/23 09:00:08 AM,-0.00023,747.650,535.6,11.960,38.405,5.68,9.68,285.0,0.00
2842,08/01/23 09:15:08 AM,-0.00023,747.750,578.1,12.067,36.944,5.01,9.68,292.0,0.00
2843,08/01/23 09:30:08 AM,-0.00023,747.750,619.4,12.260,38.088,5.34,9.68,286.4,0.00
2844,08/01/23 09:45:08 AM,-0.00023,747.850,656.9,12.110,36.847,4.68,8.35,292.0,0.00
2845,08/01/23 10:00:08 AM,-0.00023,747.850,693.1,12.668,36.783,4.01,8.02,297.6,0.00
2846,08/01/23 10:15:08 AM,-0.00023,747.750,729.4,13.033,37.745,3.34,7.01,311.7,0.00
2847,08/01/23 10:30:08 AM,-0.00023,747.650,761.9,12.840,38.204,4.34,8.68,286.4,0.00
2848,08/01/23 10:45:08 AM,-0.00023,747.850,796.9,13.204,38.479,2.67,8.02,306.1,0.00
2849,08/01/23 11:00:08 AM,-0.00023,747.950,821.9,13.140,39.677,2.67,7.01,301.8,0.00
2850,08/01/23 11:15:08 AM,-0.00023,748.050,844.4,14.041,36.809,2.00,6.01,303.2,0.00
2851,08/01/23 11:30:08 AM,-0.00023,747.950,859.4,13.848,38.877,1.67,6.01,331.3,0.00
2852,08/01/23 11:45:08 AM,-0.00023,748.050,890.6,15.177,35.898,2.00,7.35,87.0,0.00
2853,08/01/23 12:00:08 PM,-0.00023,747.950,901.9,15.413,34.498,2.34,7.68,112.3,0.00
2854,08/01/23 12:15:08 PM,-0.00023,747.950,914.4,15.070,33.458,2.67,10.02,127.8,0.00
2855,08/01/23 12:30:08 PM,-0.00023,747.950,918.1,16.014,32.815,1.67,4.34,318.7,0.00
2856,08/01/23 12:45:08 PM,-0.00023,747.750,919.4,15.735,34.192,1.67,5.68,136.2,0.00
2857,08/01/23 01:00:08 PM,-0.00023,747.850,924.4,15.134,35.213,2.00,5.68,144.6,0.00
2858,08/01/23 01:15:08 PM,-0.00023,747.850,924.4,15.134,37.140,1.67,4.68,178.3,0.00
2859,08/01/23 01:30:08 PM,-0.00023,747.850,914.4,15.113,41.138,2.00,4.01,242.9,0.00
2860,08/01/23 01:45:08 PM,-0.00023,747.850,913.1,15.756,38.524,1.67,4.68,234.5,0.00
2861,08/01/23 02:00:08 PM,-0.00023,748.350,889.4,15.907,40.058,1.67,4.68,165.7,0.00
2862,08/01/23 02:15:08 PM,-0.00023,748.350,876.9,15.735,41.422,2.00,4.34,262.5,0.00
2863,08/01/23 02:30:08 PM,-0.00023,748.350,850.6,16.164,39.426,2.00,4.68,266.7,0.00
2864,08/01/23 02:45:08 PM,-0.00023,748.050,826.9,14.727,46.122,3.34,5.68,252.7,0.00
2865,08/01/23 03:00:08 PM,-0.00023,748.150,791.9,14.470,47.623,3.34,6.01,251.3,0.00
2866,08/01/23 03:15:08 PM,-0.00023,748.250,768.1,14.405,48.141,4.01,6.68,244.3,0.00
2867,08/01/23 03:30:08 PM,-0.00023,747.950,741.9,15.907,43.915,3.01,6.01,241.5,0.00
2868,08/01/23 03:45:08 PM,-0.00023,748.050,708.1,15.842,44.237,3.01,6.01,240.1,0.00
2869,08/01/23 04:00:08 PM,-0.00023,747.950,674.4,14.727,47.858,2.34,5.68,265.3,0.00
2870,08/01/23 04:15:08 PM,-0.00023,747.950,640.6,14.598,48.032,3.01,5.34,248.5,0.00
2871,08/01/23 04:30:08 PM,-0.00023,747.850,609.4,14.277,48.814,5.01,7.68,255.5,0.00
2872,08/01/23 04:45:08 PM,-0.00023,747.850,569.4,13.890,49.596,4.68,7.01,254.1,0.00
2873,08/01/23 05:00:08 PM,-0.00023,747.650,533.1,13.526,49.615,5.01,8.02,251.3,0.00
2874,08/01/23 05:15:08 PM,-0.00023,747.850,488.1,13.290,49.474,4.68,7.35,248.5,0.00
2875,08/01/23 05:30:08 PM,-0.00023,747.850,444.4,13.247,49.006,4.34,6.68,259.7,0.00
2876,08/01/23 05:45:08 PM,-0.00023,747.850,396.9,13.011,48.101,4.68,6.68,252.7,0.00
2877,08/01/23 06:00:08 PM,-0.00023,747.650,351.9,12.775,49.972,4.68,7.01,255.5,0.00
2878,08/01/23 06:15:08 PM,-0.00023,747.750,309.4,12.411,51.322,4.68,7.35,252.7,0.00
2879,08/01/23 06:30:08 PM,-0.00023,747.950,265.6,12.153,52.764,4.34,6.68,252.7,0.00
2880,08/01/23 06:45:08 PM,-0.00023,747.850,33.1,11.789,54.208,5.01,6.68,252.7,0.00
2881,08/01/23 07:00:08 PM,-0.00023,747.950,29.4,11.488,52.747,5.01,6.35,252.7,0.00
2882,08/01/23 07:15:08 PM,-0.00023,747.850,25.6,11.488,52.064,5.01,6.68,249.9,0.00
2883,08/01/23 07:30:08 PM,-0.00023,747.850,23.1,11.424,49.401,5.34,7.35,254.1,0.00
2884,08/01/23 07:45:08 PM,-0.00023,748.050,20.6,11.810,49.354,5.01,6.35,251.3,0.00
2885,08/01/23 08:00:08 PM,-0.00023,748.050,15.6,12.025,50.829,4.34,5.34,249.9,0.00
2886,08/01/23 08:15:08 PM,-0.00023,748.050,9.4,12.218,54.148,4.34,6.35,244.3,0.00
2887,08/01/23 08:30:08 PM,-0.00023,748.050,3.1,11.874,49.108,5.34,8.35,242.9,0.00
2888,08/01/23 08:45:08 PM,-0.00023,748.250,0.6,11.810,54.995,5.34,7.35,234.5,0.00
2889,08/01/23 09:00:08 PM,-0.00023,748.350,0.6,12.196,53.988,4.68,7.68,227.4,0.00
2890,08/01/23 09:15:08 PM,-0.00023,748.450,0.6,12.561,52.088,4.01,8.35,206.4,0.00
2891,08/01/23 09:30:08 PM,-0.00023,748.550,0.6,12.411,48.644,3.67,8.35,254.1,0.00
2892,08/01/23 09:45:08 PM,-0.00023,748.550,0.6,12.775,32.914,4.01,10.35,272.4,0.00
2893,08/01/23 10:00:08 PM,-0.00023,748.650,0.6,12.604,34.266,4.34,10.02,279.4,0.00
2894,08/01/23 10:15:08 PM,-0.00023,748.650,0.6,12.754,38.085,4.01,9.35,282.2,0.00
2895,08/01/23 10:30:08 PM,-0.00023,748.550,0.6,12.539,36.582,4.01,8.68,282.2,0.00
2896,08/01/23 10:45:08 PM,-0.00023,748.450,0.6,12.475,37.961,4.01,7.68,282.2,0.00
2897,08/01/23 11:00:08 PM,-0.00023,748.450,0.6,12.067,36.907,3.67,7.35,262.5,0.00
2898,08/01/23 11:15:08 PM,-0.00023,748.450,0.6,12.132,36.788,3.67,7.01,266.7,0.00
2899,08/01/23 11:30:08 PM,-0.00023,748.450,0.6,12.067,37.865,3.34,6.68,273.8,0.00
2900,08/01/23 11:45:08 PM,-0.00023,748.250,0.6,11.874,35.665,2.67,5.01,265.3,0.00
2901,08/02/23 12:00:08 AM,-0.00023,748.250,0.6,11.488,33.568,2.00,6.01,268.1,0.00
2902,08/02/23 12:15:08 AM,-0.00023,748.150,0.6,11.853,28.359,2.00,5.68,268.1,0.00
2903,08/02/23 12:30:08 AM,-0.00023,748.150,0.6,11.403,28.103,1.67,4.34,279.4,0.00
2904,08/02/23 12:45:08 AM,-0.00023,748.050,0.6,11.059,34.893,1.67,5.34,266.7,0.00
2905,08/02/23 01:00:08 AM,-0.00023,747.950,0.6,10.931,38.167,2.00,5.68,324.3,0.00
2906,08/02/23 01:15:08 AM,-0.00023,747.850,0.6,10.759,40.639,2.00,7.01,324.3,0.00
2907,08/02/23 01:30:08 AM,-0.00023,747.950,0.6,10.716,43.568,2.67,5.68,332.7,0.00
2908,08/02/23 01:45:08 AM,-0.00023,747.850,0.6,10.866,41.009,1.67,5.01,296.2,0.00
2909,08/02/23 02:00:08 AM,-0.00023,747.750,0.6,10.781,42.025,2.34,6.01,332.7,0.00
2910,08/02/23 02:15:08 AM,-0.00023,747.650,0.6,10.866,38.817,2.00,5.01,23.9,0.00
2911,08/02/23 02:30:08 AM,-0.00023,747.650,0.6,10.716,39.992,2.34,6.01,348.2,0.00
2912,08/02/23 02:45:08 AM,-0.00023,747.650,0.6,10.845,40.052,1.67,4.68,344.0,0.00
2913,08/02/23 03:00:08 AM,-0.00023,747.650,0.6,10.545,41.178,1.67,4.68,348.2,0.00
2914,08/02/23 03:15:08 AM,-0.00023,747.650,0.6,10.566,41.358,1.67,5.01,12.6,0.00
2915,08/02/23 03:30:08 AM,-0.00023,747.650,0.6,10.373,41.526,1.34,4.68,0.0,0.00
2916,08/02/23 03:45:08 AM,-0.00023,747.250,0.6,10.716,39.042,1.67,5.01,336.9,0.00
2917,08/02/23 04:00:08 AM,-0.00023,747.450,0.6,10.673,34.937,2.34,6.01,355.2,0.00
2918,08/02/23 04:15:08 AM,-0.00023,747.350,0.6,10.823,29.288,2.00,4.68,339.7,0.00
2919,08/02/23 04:30:08 AM,-0.00023,747.250,0.6,10.995,25.745,2.00,5.01,345.4,0.00
2920,08/02/23 04:45:08 AM,-0.00023,747.350,0.6,11.038,25.113,1.67,4.34,328.5,0.00
2921,08/02/23 05:00:08 AM,-0.00023,747.250,0.6,10.630,26.052,2.00,4.34,4.2,0.00
2922,08/02/23 05:15:08 AM,-0.00023,747.350,0.6,10.995,27.832,2.34,5.01,4.2,0.00
2923,08/02/23 05:30:08 AM,-0.00023,747.450,0.6,10.931,37.351,2.00,7.68,9.8,0.00
2924,08/02/23 05:45:08 AM,-0.00023,747.650,0.6,10.888,44.186,2.00,5.68,256.9,0.00
2925,08/02/23 06:00:08 AM,-0.00023,747.750,6.9,10.888,43.418,2.34,5.68,248.5,0.00
2926,08/02/23 06:15:08 AM,-0.00023,747.550,34.4,11.531,42.383,2.34,5.01,273.8,0.00
2927,08/02/23 06:30:08 AM,-0.00023,747.450,76.9,11.896,42.295,2.00,4.68,271.0,0.00
2928,08/02/23 06:45:08 AM,-0.00023,747.550,118.1,12.260,40.168,2.00,5.68,276.6,0.00
2929,08/02/23 07:00:08 AM,-0.00023,747.650,161.9,12.668,37.447,2.34,4.01,252.7,0.00
2930,08/02/23 07:15:08 AM,-0.00023,747.450,206.9,12.711,27.750,2.67,5.34,262.5,0.00
2931,08/02/23 07:30:08 AM,-0.00023,747.450,249.4,12.882,25.502,2.34,5.01,259.7,0.00
2932,08/02/23 07:45:08 AM,-0.00023,747.450,294.4,12.732,26.172,2.34,4.34,283.6,0.00
2933,08/02/23 08:00:08 AM,-0.00023,747.550,339.4,12.818,26.749,2.34,4.68,283.6,0.00
2934,08/02/23 08:15:08 AM,-0.00023,747.650,388.1,12.775,27.184,2.67,5.34,285.0,0.00
2935,08/02/23 08:30:08 AM,-0.00023,747.550,433.1,12.711,34.310,2.34,5.68,300.4,0.00
2936,08/02/23 08:45:08 AM,-0.00023,747.550,475.6,13.140,38.811,2.34,5.01,293.4,0.00
2937,08/02/23 09:00:08 AM,-0.00023,747.650,518.1,13.590,36.416,2.00,5.34,308.9,0.00
2938,08/02/23 09:15:08 AM,-0.00023,747.550,559.4,12.990,35.497,2.00,4.68,308.9,0.00
2939,08/02/23 09:30:08 AM,-0.00023,747.550,600.6,13.419,37.607,2.00,5.68,300.4,0.00
2940,08/02/23 09:45:08 AM,-0.00023,747.550,640.6,14.384,36.687,1.67,4.01,296.2,0.00
2941,08/02/23 10:00:08 AM,-0.00023,747.450,674.4,15.521,33.793,1.00,3.01,268.1,0.00
2942,08/02/23 10:15:08 AM,-0.00023,747.550,711.9,13.547,37.572,1.67,5.01,155.8,0.00
2943,08/02/23 10:30:08 AM,-0.00023,747.350,744.4,14.277,41.627,2.00,5.01,95.5,0.00
2944,08/02/23 10:45:08 AM,-0.00023,747.450,769.4,14.577,39.628,1.67,4.01,102.5,0.00
2945,08/02/23 11:00:08 AM,-0.00023,747.750,786.9,14.062,39.420,2.34,5.01,133.4,0.00
2946,08/02/23 11:15:08 AM,-0.00023,747.750,820.6,15.027,42.290,1.67,5.34,133.4,0.00
2947,08/02/23 11:30:08 AM,-0.00023,747.550,843.1,15.799,39.937,1.34,4.34,98.3,0.00
2948,08/02/23 11:45:08 AM,-0.00023,747.650,858.1,15.928,40.534,1.34,5.01,106.7,0.00
2949,08/02/23 12:00:08 PM,-0.00023,747.550,881.9,15.456,42.228,1.00,3.01,123.5,0.00
2950,08/02/23 12:15:08 PM,-0.00023,747.550,896.9,15.714,39.992,1.34,3.34,120.7,0.00
2951,08/02/23 12:30:08 PM,-0.00023,747.550,888.1,16.271,39.402,1.67,4.01,158.6,0.00
2952,08/02/23 12:45:08 PM,-0.00023,747.450,919.4,14.984,39.905,1.67,4.01,143.2,0.00
2953,08/02/23 01:00:08 PM,-0.00023,747.550,908.1,15.799,41.302,1.34,5.01,119.3,0.00
2954,08/02/23 01:15:08 PM,-0.00023,747.550,919.4,16.400,39.493,1.00,3.01,137.6,0.00
2955,08/02/23 01:30:08 PM,-0.00023,747.550,885.6,16.850,39.145,1.67,4.01,134.8,0.00
2956,08/02/23 01:45:08 PM,-0.00023,747.650,893.1,15.327,40.752,2.00,7.35,108.1,0.00
2957,08/02/23 02:00:08 PM,-0.00023,748.150,880.6,15.177,41.494,1.67,5.68,167.1,0.00
2958,08/02/23 02:15:08 PM,-0.00023,748.050,870.6,14.491,43.384,3.34,6.35,228.8,0.00
2959,08/02/23 02:30:08 PM,-0.00023,748.150,836.9,14.277,44.192,3.34,5.68,251.3,0.00
2960,08/02/23 02:45:08 PM,-0.00023,747.850,816.9,14.448,42.676,3.01,6.35,261.1,0.00
2961,08/02/23 03:00:08 PM,-0.00023,748.050,791.9,14.191,42.181,3.34,6.01,249.9,0.00
2962,08/02/23 03:15:08 PM,-0.00023,747.950,766.9,13.976,43.082,4.34,6.35,258.3,0.00
2963,08/02/23 03:30:08 PM,-0.00023,747.850,734.4,13.783,44.109,4.34,7.35,252.7,0.00
2964,08/02/23 03:45:08 PM,-0.00023,747.950,708.1,13.440,45.559,4.34,7.01,244.3,0.00
2965,08/02/23 04:00:08 PM,-0.00023,748.050,673.1,13.547,46.664,4.01,6.68,254.1,0.00
2966,08/02/23 04:15:08 PM,-0.00023,747.950,639.4,13.719,46.490,3.34,7.35,258.3,0.00
2967,08/02/23 04:30:08 PM,-0.00023,747.950,598.1,13.397,48.937,4.34,7.35,254.1,0.00
2968,08/02/23 04:45:08 PM,-0.00023,747.850,563.1,13.161,50.173,3.67,9.02,262.5,0.00
2969,08/02/23 05:00:08 PM,-0.00023,747.750,521.9,12.539,54.046,4.68,7.35,256.9,0.00
2970,08/02/23 05:15:08 PM,-0.00023,747.850,481.9,12.561,55.085,4.34,8.02,254.1,0.00
2971,08/02/23 05:30:08 PM,-0.00023,747.750,436.9,12.089,58.953,5.01,7.35,245.7,0.00
2972,08/02/23 05:45:08 PM,-0.00023,747.650,393.1,11.874,58.889,5.01,7.35,248.5,0.00
2973,08/02/23 06:00:08 PM,-0.00023,747.750,346.9,11.553,60.269,5.01,8.02,249.9,0.00
2974,08/02/23 06:15:08 PM,-0.00023,747.750,301.9,11.488,58.419,5.01,8.02,252.7,0.00
2975,08/02/23 06:30:08 PM,-0.00023,747.850,258.1,11.038,59.763,5.34,6.68,254.1,0.00
2976,08/02/23 06:45:08 PM,-0.00023,747.550,34.4,10.609,61.500,5.68,7.35,252.7,0.00
2977,08/02/23 07:00:08 PM,-0.00023,747.550,35.6,10.416,59.513,5.68,6.68,252.7,0.00
2978,08/02/23 07:15:08 PM,-0.00023,747.450,31.9,10.974,53.210,5.68,7.35,249.9,0.00
2979,08/02/23 07:30:08 PM,-0.00023,747.350,26.9,11.102,49.877,6.01,7.35,251.3,0.00
2980,08/02/23 07:45:08 PM,-0.00023,747.450,21.9,10.952,51.374,5.68,7.35,254.1,0.00
2981,08/02/23 08:00:08 PM,-0.00023,747.450,15.6,10.866,49.761,5.68,7.68,251.3,0.00
2982,08/02/23 08:15:08 PM,-0.00023,747.250,9.4,10.952,49.464,6.01,8.35,249.9,0.00
2983,08/02/23 08:30:08 PM,-0.00023,747.350,3.1,10.823,47.286,6.68,8.35,251.3,0.00
2984,08/02/23 08:45:08 PM,-0.00023,747.450,0.6,10.630,49.561,6.35,8.02,252.7,0.00
2985,08/02/23 09:00:08 PM,-0.00023,747.550,0.6,10.566,49.689,5.68,8.02,248.5,0.00
2986,08/02/23 09:15:08 PM,-0.00023,747.550,0.6,10.566,49.303,5.34,7.35,254.1,0.00
2987,08/02/23 09:30:08 PM,-0.00023,747.650,0.6,10.630,48.374,5.34,7.35,251.3,0.00
2988,08/02/23 09:45:08 PM,-0.00023,747.750,0.6,10.630,49.592,5.34,6.35,247.1,0.00
2989,08/02/23 10:00:08 PM,-0.00023,747.750,0.6,10.459,51.186,4.68,6.01,247.1,0.00
2990,08/02/23 10:15:08 PM,-0.00023,747.750,0.6,10.974,51.319,3.34,5.68,248.5,0.00
2991,08/02/23 10:30:08 PM,-0.00023,747.850,0.6,10.716,53.396,3.01,4.01,252.7,0.00
2992,08/02/23 10:45:08 PM,-0.00023,747.950,0.6,10.652,53.672,2.00,3.67,244.3,0.00
2993,08/02/23 11:00:08 PM,-0.00023,747.950,0.6,10.587,50.700,1.34,2.67,304.7,0.00
